sample.id,BirdID,TubeNumber,OriginalSampleIDUnique,FieldPeriodID,Season,SequencingRun,CatchID,OccasionID,BTO,FieldRing,CatchTerritoryID,SampleDate,SampleYear,FreezerDate3,TimeAt4Degrees,SampleType,SampleType4Way,ExtractionDate,Qubit,BirthDate,SexEstimate,SampleTime,MinutesSinceSunrise,Ageclass,AgeDays,AgeYears,EyeColour,BreedTerritoryNumber,BreedTerritoryID,BreedGroupID,Status,TQcorrected,averageTQ_SameType,TQnotes_SameType,TQFinal_SameType,FieldPeriodID_LastSeen,LastPeriodSeenDate,LastBreedYearSeen,DaysToLastSeen,DiedEver,BirthDateEstimated,SampleReads,is.negLab,is.negCollection
Sample.56.1019,6844,1019,1019,177,Minor,6,11209,14877,Z691419,YN/MX,99,07/02/2022,2022,22/03/2022,43,Faecal,Faecal,31/03/2022,0.0156,08/10/2017,1,8:50,170,Mature,1583,4.334,RB,143,767,8720,BrM,16441.21,NA,NA,16441.21,178,14/09/2022,2022,219,yes,TRUE,54348,FALSE,FALSE
Sample.57.988,7117,988,988,177,Minor,6,11174,14850,S115473,LB/LX,662,25/01/2022,2022,22/03/2022,56,Faecal,Faecal,07/04/2022,0.022,15/05/2019,0,9:01,181,Mature,986,2.7,RB,137,662,8716,BrF,10590.25,NA,NA,10590.25,184,27/03/2023,2023,426,no,TRUE,73335,FALSE,FALSE
Sample.58.1085,7142,1085,1085,177,Minor,6,11273,14960,Z691190,NE/BX,36,15/03/2022,2022,22/03/2022,7,Faecal,Faecal,20/04/2022,0.0178,09/06/2019,1,14:40,520,Mature,1010,2.765,RB,26,34,8641,ABX,16752.85,NA,NA,16752.85,184,27/03/2023,2023,377,no,TRUE,84320,FALSE,FALSE
Sample.59.1083,6864,1083,1083,177,Minor,6,11276,14961,Z691445,EN/SX,1,14/03/2022,2022,22/03/2022,8,Faecal,Faecal,22/04/2022,0.0288,03/10/2017,1,14:30,510,Mature,1623,4.444,RB,144,768,8626,BrM,7756.29,NA,NA,7756.29,184,27/03/2023,2023,378,no,TRUE,103771,FALSE,FALSE
Sample.6.882b,7203,882,882b,176,Major,6,11138,14802,S115045,GV/OX,743,04/09/2021,2021,10/10/2021,36,Faecal,Faecal,03/11/2021,0.0432,11/07/2021,1,12:00,360,Immature,55,0.151,G,77.2,743,8577,Immature,4370.83,NA,NA,4370.83,176,30/09/2021,2021,26,yes,FALSE,81725,FALSE,FALSE
Sample.60.985,7249,985,985,177,Minor,6,11277,14847,S115400,BW/LX,36,22/01/2022,2022,22/03/2022,59,Faecal,Faecal,06/04/2022,0.188,23/04/2021,1,14:43,523,Mature,274,0.75,LB,26,34,8641,SEEN1,16752.85,NA,NA,16752.85,184,27/03/2023,2023,429,no,TRUE,257618,FALSE,FALSE
Sample.61.1012,7204,1012,1012,177,Minor,6,11197,14868,S115048,WE/XZ,48,03/02/2022,2022,22/03/2022,47,Faecal,Faecal,17/04/2022,1e-04,05/12/2020,1,15:47,587,Mature,425,1.164,RB,33.1,48,8651,ABX,65994.29,NA,NA,65994.29,178,14/09/2022,2022,223,yes,FALSE,87317,FALSE,FALSE
Sample.62.989,7158,989,989,177,Minor,6,11175,14851,S115005,NO/BX,179,25/01/2022,2022,22/03/2022,56,Faecal,Faecal,13/04/2022,0.0288,25/08/2020,1,11:28,328,Mature,518,1.418,RB,122,179,8706,ABX,35782.47,NA,NA,35782.47,177,18/03/2022,2022,52,yes,TRUE,76401,FALSE,FALSE
Sample.63.1050,7242,1050,1050,177,Minor,6,11236,14927,S115376,BG/OX,138,01/03/2022,2022,22/03/2022,21,Faecal,Faecal,31/03/2022,0.0268,31/05/2021,0,9:32,212,Mature,274,0.75,LB,94,138,8695,SEEN2,3638.99,NA,NA,3638.99,177,18/03/2022,2022,17,yes,TRUE,43075,FALSE,FALSE
Sample.64.1006,7227,1006,1006,177,Minor,6,11189,14865,S115391,NL/YX,90,02/02/2022,2022,22/03/2022,48,Faecal,Faecal,07/04/2022,0.0284,01/02/2021,1,9:42,222,Mature,366,1.002,RB,60.1,90,8674,SEEN2,37317.62,NA,NA,37317.62,184,27/03/2023,2023,418,no,TRUE,105471,FALSE,FALSE
Sample.65.1007,5009,1007,1007,177,Minor,6,11192,14865,R737977,OV/WX,516,02/02/2022,2022,22/03/2022,48,Faecal,Faecal,22/04/2022,0.0356,24/10/2006,0,8:34,154,Mature,5580,15.277,RB,136,516,8715,SEEN1,86911.71,NA,NA,86911.71,177,18/03/2022,2022,44,yes,TRUE,70088,FALSE,FALSE
Sample.66.1058,6746,1058,1058,177,Minor,6,11248,14939,Z691341,YB/NX,81,03/03/2022,2022,22/03/2022,19,Faecal,Faecal,21/04/2022,0.0624,16/06/2017,1,11:33,333,Mature,1721,4.712,RB,54,81,8668,BrM,8612.4,NA,NA,8612.4,184,27/03/2023,2023,389,no,FALSE,81466,FALSE,FALSE
Sample.67.1061,7123,1061,1061,177,Minor,6,11251,14936,S115478,GE/LX,128,04/03/2022,2022,22/03/2022,18,Faecal,Faecal,07/04/2022,1e-04,16/05/2019,0,9:59,239,Mature,1023,2.801,RB,42,59,8657,BrF,86152.69,NA,NA,86152.69,184,27/03/2023,2023,388,no,TRUE,47836,FALSE,FALSE
Sample.68.1005,7230,1005,1005,177,Minor,6,11200,14864,S115390,WB/XZ,90,02/02/2022,2022,22/03/2022,48,Faecal,Faecal,20/04/2022,0.0208,01/02/2021,0,9:58,238,Mature,366,1.002,RB,60.1,90,8674,SEEN1,37317.62,NA,NA,37317.62,184,27/03/2023,2023,418,no,TRUE,69534,FALSE,FALSE
Sample.69.993,7219,993,993,177,Minor,6,11177,14850,S115397,EL/OX,62,25/01/2022,2022,22/03/2022,56,Faecal,Faecal,22/04/2022,0.0404,26/04/2021,1,16:55,655,Mature,274,0.75,LB,45,62,8659,SEEN2,143103.01,NA,NA,143103.01,184,27/03/2023,2023,426,no,TRUE,46473,FALSE,FALSE
Sample.7.1013,7229,1013,1013,177,Minor,6,11199,14871,S115388,AA/SX,112,04/02/2022,2022,22/03/2022,46,Faecal,Faecal,06/04/2022,0.0556,06/05/2021,1,8:55,175,Mature,274,0.75,LB,78,112,8687,SEEN1,15707.54,NA,NA,15707.54,184,27/03/2023,2023,416,no,TRUE,131499,FALSE,FALSE
Sample.70.1079,6261,1079,1079,177,Minor,6,11269,14953,Z691429,GR/XL,64,12/03/2022,2022,22/03/2022,10,Faecal,Faecal,22/04/2022,0.116,28/07/2014,1,8:37,157,Mature,2784,7.622,RB,46.1,64,8661,BrM,28981.26,NA,NA,28981.26,177,18/03/2022,2022,6,yes,FALSE,57822,FALSE,FALSE
Sample.71.990,7218,990,990,177,Minor,6,11176,14849,S115399,EB/XZ,77,25/01/2022,2022,22/03/2022,56,Faecal,Faecal,31/03/2022,0.0156,26/04/2021,1,12:03,363,Mature,274,0.75,LB,52.1,77,8666,SEEN1,17639.73,NA,NA,17639.73,178,14/09/2022,2022,232,yes,TRUE,75189,FALSE,FALSE
Sample.72.1004,7226,1004,1004,177,Minor,6,11188,14864,S115389,LE/MX,90,02/02/2022,2022,22/03/2022,48,Faecal,Faecal,22/04/2022,0.0284,04/05/2021,1,11:42,342,Mature,274,0.75,LB,60.1,90,8674,SEEN1,37317.62,NA,NA,37317.62,184,27/03/2023,2023,418,no,TRUE,33629,FALSE,FALSE
Sample.73.1082,6144,1082,1082,177,Minor,6,11275,14961,L921078,OW/LX,1,14/03/2022,2022,22/03/2022,8,Faecal,Faecal,06/04/2022,0.0364,21/02/2014,1,14:30,510,Mature,2943,8.057,RB,1,1,8625,BrM,24440.63,NA,NA,24440.63,184,27/03/2023,2023,378,no,TRUE,27264,FALSE,FALSE
Sample.74.1026,6862,1026,1026,177,Minor,6,11212,14887,Z691438,NW/SX,135,11/02/2022,2022,22/03/2022,39,Faecal,Faecal,07/04/2022,0.0268,29/09/2017,1,11:03,303,Mature,1596,4.37,RB,92.1,135,8619,BrM,11267.55,NA,NA,11267.55,184,27/03/2023,2023,409,no,TRUE,29903,FALSE,FALSE
Sample.75.1018,7153,1018,1018,177,Minor,6,11208,14877,S115002,NB/NX,99,07/02/2022,2022,22/03/2022,43,Faecal,Faecal,31/03/2022,0.0108,23/03/2021,0,8:50,170,Mature,321,0.879,RB,67,99,8678,SEEN1,32824.71,NA,NA,32824.71,184,27/03/2023,2023,413,no,TRUE,76151,FALSE,FALSE
Sample.76.703b,7159,703,703b,175,Major,6,11021,14582,S115001,LY/XZ,126,14/05/2021,2021,04/07/2021,51,Faecal,Faecal,25/08/2021,0.0904,13/08/2020,1,8:55,175,Mature,274,0.75,LB,86,126,8529,ABX,51891.79,NA,NA,51891.79,184,27/03/2023,2023,682,no,TRUE,152862,FALSE,FALSE
Sample.77.1064,7244,1064,1064,177,Minor,6,11263,14943,S115374,WN/XZ,55,05/03/2022,2022,22/03/2022,17,Faecal,Faecal,07/04/2022,0.0564,04/06/2021,1,8:45,165,Mature,274,0.75,LB,39,55,8655,SEEN1,109467.48,NA,NA,109467.48,184,27/03/2023,2023,387,no,TRUE,121303,FALSE,FALSE
Sample.78.1000,7224,1000,1000,177,Minor,6,11186,14862,S115393,WY/EX,126,01/02/2022,2022,22/03/2022,49,Faecal,Faecal,31/03/2022,0.0564,03/04/2021,1,10:12,252,Mature,304,0.832,LB,86,126,8690,ABX,13091.1,NA,NA,13091.1,184,27/03/2023,2023,419,no,TRUE,93873,FALSE,FALSE
Sample.79.1080,7246,1080,1080,177,Minor,6,11270,14954,S115371,GB/VX,63,12/03/2022,2022,22/03/2022,10,Faecal,Faecal,07/04/2022,0.0816,11/06/2021,0,8:55,175,Mature,274,0.75,LB,46,63,8660,SEEN1,43481.07,NA,NA,43481.07,184,27/03/2023,2023,380,no,TRUE,94793,FALSE,FALSE
Sample.8.1036,7148,1036,1036,177,Minor,6,11229,14897,Z691191,GW/XZ,100,15/02/2022,2022,22/03/2022,35,Faecal,Faecal,06/04/2022,0.0176,28/07/2020,0,10:26,266,Mature,567,1.552,RB,66,98,8624,ABX,35587.44,NA,NA,35587.44,184,27/03/2023,2023,405,no,FALSE,50159,FALSE,FALSE
Sample.80.977b,7204,977,977b,176,Major,6,11139,14803,S115048,WE/XZ,48,05/09/2021,2021,10/10/2021,35,Faecal,Faecal,11/11/2021,0.0248,05/12/2020,1,14:20,500,Mature,274,0.75,LB,33.1,48,8570,ABX,29892.95,NA,NA,29892.95,178,14/09/2022,2022,374,yes,FALSE,94736,FALSE,FALSE
Sample.81.1073,6294,1073,1073,177,Minor,6,11265,14950,L921242,GV/LX,179,10/03/2022,2022,22/03/2022,12,Faecal,Faecal,07/04/2022,0.0174,02/12/2014,1,9:13,193,Mature,2655,7.269,RB,122,179,8706,BrM,35782.47,NA,NA,35782.47,184,27/03/2023,2023,382,no,FALSE,63134,FALSE,FALSE
Sample.82.1032,7237,1032,1032,177,Minor,6,11223,14895,S115381,LG/XZ,94,14/02/2022,2022,22/03/2022,36,Faecal,Faecal,22/04/2022,0.0296,30/09/2021,0,9:19,199,Mature,137,0.375,LB,53,79,8667,SEEN1,5346.83,NA,NA,5346.83,184,27/03/2023,2023,406,no,TRUE,78886,FALSE,FALSE
Sample.83.1049,7193,1049,1049,177,Minor,6,11245,14935,S115040,VO/BX,138,01/03/2022,2022,22/03/2022,21,Faecal,Faecal,20/04/2022,0.012,02/07/2021,1,9:22,202,Mature,242,0.663,LB,92.1,135,8619,SEEN1,11267.55,NA,NA,11267.55,178,14/09/2022,2022,197,yes,FALSE,33679,FALSE,FALSE
Sample.84.1030,6200,1030,1030,177,Minor,6,11214,14889,L921493,RW/OX,94,14/02/2022,2022,22/03/2022,36,Faecal,Faecal,18/04/2022,1e-04,22/06/2014,1,8:47,167,Mature,2794,7.65,RB,140,738,8717,BrM,28809.49,NA,NA,28809.49,184,27/03/2023,2023,406,no,FALSE,36605,FALSE,FALSE
Sample.86.996,7223,996,996,177,Minor,6,11182,14855,S115394,OE/OX,48,27/01/2022,2022,22/03/2022,54,Faecal,Faecal,20/04/2022,0.0134,28/04/2021,1,16:40,640,Mature,274,0.75,LB,33.1,48,8651,SEEN1,65994.29,NA,NA,65994.29,177,18/03/2022,2022,50,yes,TRUE,81150,FALSE,FALSE
Sample.87.1048,7171,1048,1048,177,Minor,6,11244,14927,S115032,OG/XZ,177,01/03/2022,2022,22/03/2022,21,Faecal,Faecal,06/04/2022,0.0102,14/10/2020,1,8:11,131,Mature,503,1.377,RB,120,177,8704,BrM,23231.26,NA,NA,23231.26,184,27/03/2023,2023,391,no,FALSE,49156,FALSE,FALSE
Sample.88.1077,7247,1077,1077,177,Minor,6,11271,14955,S115372,BV/BX,160,11/03/2022,2022,22/03/2022,11,Faecal,Faecal,20/04/2022,0.036,10/06/2021,1,9:59,239,Mature,274,0.75,LB,104,160,8699,SEEN1,17236.77,NA,NA,17236.77,184,27/03/2023,2023,381,no,TRUE,70497,FALSE,FALSE
Sample.89.995,7212,995,995,177,Minor,6,11179,14855,S115306,BV/OX,64,27/01/2022,2022,22/03/2022,54,Faecal,Faecal,22/04/2022,1e-04,21/07/2021,1,13:20,440,Mature,190,0.52,LB,46.1,64,8661,ABX,28981.26,NA,NA,28981.26,178,14/09/2022,2022,230,yes,FALSE,94346,FALSE,FALSE
Sample.9.1038,6739,1038,1038,177,Minor,6,11226,14904,Z691334,WW/NX,83,17/02/2022,2022,22/03/2022,33,Faecal,Faecal,31/03/2022,0.0528,29/07/2017,1,9:13,193,Mature,1664,4.556,RB,56,83,8671,BrM,5684.63,NA,NA,5684.63,178,14/09/2022,2022,209,yes,FALSE,65470,FALSE,FALSE
Sample.90.1067,7228,1067,1067,177,Minor,6,11255,14944,S115310,EB/LX,57,05/03/2022,2022,22/03/2022,17,Faecal,Faecal,06/04/2022,0.0444,03/05/2021,1,10:46,286,Mature,306,0.838,LB,41,57,8656,ABX,16829.54,NA,NA,16829.54,178,14/09/2022,2022,193,yes,TRUE,66300,FALSE,FALSE
Sample.91.1027,7234,1027,1027,177,Minor,6,11220,14893,S115383,EY/EX,28,12/02/2022,2022,22/03/2022,38,Faecal,Faecal,20/04/2022,0.0396,28/09/2021,0,14:44,524,Immature,137,0.375,G,22,28,8638,SEEN2,19667.05,NA,NA,19667.05,184,27/03/2023,2023,408,no,TRUE,106275,FALSE,FALSE
Sample.92.1009,7079,1009,1009,177,Minor,6,11195,14869,Z691172,LE/BX,167,03/02/2022,2022,22/03/2022,47,Faecal,Faecal,20/04/2022,0.048,30/09/2018,0,12:00,360,Mature,1222,3.346,RB,110,167,8700,SEEN2,217633.58,NA,NA,217633.58,184,27/03/2023,2023,417,no,TRUE,9823,FALSE,FALSE
Sample.93.992,7221,992,992,177,Minor,6,11180,14851,S115398,BY/YX,55,25/01/2022,2022,22/03/2022,56,Faecal,Faecal,06/04/2022,0.0256,26/04/2021,0,16:01,601,Mature,274,0.75,LB,39,55,8655,ABX,109467.48,NA,NA,109467.48,184,27/03/2023,2023,426,no,TRUE,78291,FALSE,FALSE
Sample.94.1060,6158,1060,1060,177,Minor,6,11250,14941,L921089,YG/RX,128,04/03/2022,2022,22/03/2022,18,Faecal,Faecal,22/04/2022,0.0116,02/03/2014,1,9:49,229,Mature,2924,8.005,RB,42,59,8657,BrM,86152.69,NA,NA,86152.69,184,27/03/2023,2023,388,no,TRUE,71172,FALSE,FALSE
Sample.95.1071,6920,1071,1071,177,Minor,6,11262,14945,Z691497,GW/MX,768,07/03/2022,2022,22/03/2022,15,Faecal,Faecal,24/04/2022,1e-04,18/07/2018,0,14:05,485,Mature,1328,3.636,RB,144,768,8626,BrF,7756.29,NA,NA,7756.29,178,14/09/2022,2022,191,yes,FALSE,64904,FALSE,FALSE
Sample.96.1025,7235,1025,1025,177,Minor,6,11221,14891,S115384,VW/XZ,478,10/02/2022,2022,22/03/2022,40,Faecal,Faecal,22/04/2022,0.0176,12/05/2021,1,14:26,506,Mature,274,0.75,LB,127,478,8709,SEEN2,22252.55,NA,NA,22252.55,184,27/03/2023,2023,410,no,TRUE,103581,FALSE,FALSE
Sample.97.1068,6558,1068,1068,177,Minor,6,11256,14944,X784194,WO/NX,48,05/03/2022,2022,22/03/2022,17,Faecal,Faecal,21/04/2022,0.0672,15/10/2015,0,15:16,556,Mature,2333,6.387,RB,33.1,48,8651,H,65994.29,NA,NA,65994.29,177,18/03/2022,2022,13,yes,TRUE,146847,FALSE,FALSE
Sample.98.1046,7239,1046,1046,177,Minor,6,11233,14906,S115379,LO/WX,58,18/02/2022,2022,22/03/2022,32,Faecal,Faecal,20/04/2022,0.052,20/05/2021,0,9:03,183,Mature,274,0.75,LB,41.1,58,8617,H,8227.19,NA,NA,8227.19,184,27/03/2023,2023,402,no,TRUE,91992,FALSE,FALSE
Sample.99.1001,6745,1001,1001,177,Minor,6,11191,14862,Z691343,BL/WX,127,01/02/2022,2022,22/03/2022,49,Faecal,Faecal,22/04/2022,0.0848,19/06/2017,1,10:52,292,Mature,1688,4.621,RB,87,127,8691,BrM,10602.29,NA,NA,10602.29,184,27/03/2023,2023,419,no,FALSE,90682,FALSE,FALSE
Sample.1.1264,7091,1264,1264,178,Major,7,11378,15110,Z691174,OE/LX,40,07/09/2022,2022,16/09/2022,9,Faecal,Faecal,21/10/2022,0.14,03/10/2018,0,9:02,182,Mature,1435,3.929,RB,29,40,8758,BrF,6797.8,NA,NA,6797.8,184,27/03/2023,2023,201,no,TRUE,45048,FALSE,FALSE
Sample.10.1251,6881,1251,1251,178,Major,7,11370,15075,Z691454,LO/LX,101,23/08/2022,2022,16/09/2022,24,Faecal,Faecal,21/10/2022,0.17,15/03/2018,0,11:02,302,Mature,1622,4.441,RB,69,101,8746,BrF,1222.67,NA,NA,1222.67,184,27/03/2023,2023,216,no,TRUE,63296,FALSE,FALSE
Sample.11.1172,6900,1172,1172,178,Major,7,11286,14991,Z691487,NE/MX,172,09/07/2022,2022,16/09/2022,69,Faecal,Faecal,21/10/2022,0.0194,07/12/2017,1,12:37,397,Mature,1675,4.586,RB,123,172,8812,BrM,24531.59,NA,NA,24531.59,184,27/03/2023,2023,261,no,TRUE,59981,FALSE,FALSE
Sample.12.1205,6909,1205,1205,178,Major,7,11337,15046,Z691489,LL/NX,1,30/07/2022,2022,16/09/2022,48,Faecal,Faecal,21/10/2022,0.0596,12/12/2017,0,16:46,646,Mature,1691,4.63,RB,147,769,8818,BrF,1782.42,NA,NA,1782.42,184,27/03/2023,2023,240,no,FALSE,53490,FALSE,FALSE
Sample.13.1239,6835,1239,1239,178,Major,7,11365,15064,Z691410,NG/MX,46,13/08/2022,2022,16/09/2022,34,Faecal,Faecal,26/10/2022,0.02,20/12/2017,1,9:56,236,Mature,1697,4.646,RB,32.5,46,8777,BrM,30935.32,NA,NA,30935.32,184,27/03/2023,2023,226,no,TRUE,40015,FALSE,FALSE
Sample.14.1219,6864,1219,1219,178,Major,7,11349,15059,Z691445,EN/SX,768,08/08/2022,2022,16/09/2022,39,Faecal,Faecal,21/10/2022,0.0304,03/10/2017,1,13:35,455,Mature,1770,4.846,RB,144,768,8733,BrM,9066.46,NA,NA,9066.46,184,27/03/2023,2023,231,no,TRUE,46909,FALSE,FALSE
Sample.15.1250,6838,1250,1250,178,Major,7,11367,15073,Z691415,BB/MX,100,23/08/2022,2022,16/09/2022,24,Faecal,Faecal,26/10/2022,0.191,05/10/2017,0,9:48,228,Mature,1783,4.882,RB,68,100,8724,BrF,7964.73,NA,NA,7964.73,184,27/03/2023,2023,216,no,TRUE,37056,FALSE,FALSE
Sample.16.1160,6780,1160,1160,178,Major,7,11281,14984,Z691404,EG/WX,62,01/07/2022,2022,16/09/2022,77,Faecal,Faecal,26/10/2022,0.0148,16/07/2017,0,17:23,683,Mature,1811,4.958,RB,45,62,8755,SEEN2,10077.77,NA,NA,10077.77,184,27/03/2023,2023,269,no,TRUE,49084,FALSE,FALSE
Sample.17.1179,6766,1179,1179,178,Major,7,11300,15004,Z691356,LY/WX,2,15/07/2022,2022,16/09/2022,63,Faecal,Faecal,26/10/2022,0.046,02/07/2017,0,15:13,553,Mature,1839,5.035,RB,1.2,616,8744,BrF,4417.1,NA,NA,4417.1,184,27/03/2023,2023,255,no,FALSE,43724,FALSE,FALSE
Sample.18.1189,6769,1189,1189,178,Major,7,11310,15010,Z691358,MA/RX,112,18/07/2022,2022,16/09/2022,60,Faecal,Faecal,26/10/2022,0.0408,06/07/2017,0,15:41,581,Mature,1838,5.032,RB,78,112,8757,BrF,3944.08,NA,NA,3944.08,184,27/03/2023,2023,252,no,TRUE,37083,FALSE,FALSE
Sample.19.1184,6766,1184,1184,178,Major,7,11305,15006,Z691356,LY/WX,616,16/07/2022,2022,16/09/2022,62,Faecal,Faecal,26/10/2022,0.0206,02/07/2017,0,12:29,389,Mature,1840,5.038,RB,1.2,616,8744,BrF,4417.1,NA,NA,4417.1,184,27/03/2023,2023,254,no,FALSE,87521,FALSE,FALSE
Sample.2.1158,6912,1158,1158,178,Major,7,11280,14974,Z691480,NB/MX,169,01/07/2022,2022,16/09/2022,77,Faecal,Faecal,21/10/2022,0.0828,04/07/2018,1,11:32,332,Mature,1458,3.992,RB,47.2,602,8728,BrM,28672.71,NA,NA,28672.71,184,27/03/2023,2023,269,no,FALSE,21597,FALSE,FALSE
Sample.20.1196,6754,1196,1196,178,Major,7,11318,15022,Z691353,VL/YX,94,25/07/2022,2022,16/09/2022,53,Faecal,Faecal,26/10/2022,0.293,27/06/2017,0,9:29,209,Mature,1854,5.076,RB,63,94,8789,ABX,4209.97,NA,NA,4209.97,178,14/09/2022,2022,51,yes,FALSE,39610,FALSE,FALSE
Sample.21.1206,6738,1206,1206,178,Major,7,11338,15055,Z691348,WW/YX,57,01/08/2022,2022,16/09/2022,46,Faecal,Faecal,26/10/2022,0.0592,23/06/2017,0,11:04,304,Mature,1865,5.106,RB,41,57,8732,BrF,6866.21,NA,NA,6866.21,184,27/03/2023,2023,238,no,FALSE,51328,FALSE,FALSE
Sample.22.1164,6733,1164,1164,178,Major,7,11289,14992,Z691328,VY/YX,605,07/07/2022,2022,16/09/2022,71,Faecal,Faecal,26/10/2022,0.0252,17/05/2017,0,9:15,195,Mature,1877,5.139,RB,20,26,8770,BrF,9613.45,NA,NA,9613.45,178,14/09/2022,2022,69,yes,FALSE,49766,FALSE,FALSE
Sample.23.1261,6765,1261,1261,178,Major,7,11383,15122,Z691357,EG/VX,138,01/09/2022,2022,16/09/2022,15,Faecal,Faecal,26/10/2022,0.141,05/07/2017,0,13:16,436,Mature,1884,5.158,RB,94,138,8803,BrF,186021.23,NA,NA,186021.23,184,27/03/2023,2023,207,no,FALSE,51505,FALSE,FALSE
Sample.24.1258,6754,1258,1258,178,Major,7,11381,15099,Z691353,VL/YX,94,30/08/2022,2022,16/09/2022,17,Faecal,Faecal,27/10/2022,0.0536,27/06/2017,0,10:09,249,Mature,1890,5.175,RB,63,94,8789,ABX,4209.97,NA,NA,4209.97,178,14/09/2022,2022,15,yes,FALSE,51693,FALSE,FALSE
Sample.25.1180,6698,1180,1180,178,Major,7,11301,15006,Z691311,BL/EX,40,16/07/2022,2022,16/09/2022,62,Faecal,Faecal,21/10/2022,0.102,02/10/2016,1,10:17,257,Mature,2113,5.785,RB,18,24,8769,BrM,5624.66,NA,NA,5624.66,184,27/03/2023,2023,254,no,TRUE,72664,FALSE,FALSE
Sample.26.1183,6698,1183,1183,178,Major,7,11303,15008,Z691311,BL/EX,771,16/07/2022,2022,16/09/2022,62,Faecal,Faecal,27/10/2022,0.0504,02/10/2016,1,12:10,370,Mature,2113,5.785,RB,18,24,8769,BrM,5624.66,NA,NA,5624.66,184,27/03/2023,2023,254,no,TRUE,43976,FALSE,FALSE
Sample.27.1174,6671,1174,1174,178,Major,7,11287,14991,Z691130,VE/YX,41,09/07/2022,2022,16/09/2022,69,Faecal,Faecal,27/10/2022,0.102,03/05/2016,1,12:37,397,Mature,2258,6.182,RB,30,41,8749,ABX,19794.31,NA,NA,19794.31,178,14/09/2022,2022,67,yes,TRUE,66313,FALSE,FALSE
Sample.28.1207,6574,1207,1207,178,Major,7,11339,15056,Z691112,EW/NX,57,01/08/2022,2022,16/09/2022,46,Faecal,Faecal,27/10/2022,0.028,19/10/2015,1,13:57,477,Mature,2478,6.784,RB,41,57,8732,BrM,6866.21,NA,NA,6866.21,184,27/03/2023,2023,238,no,FALSE,90098,FALSE,FALSE
Sample.29.1228,6659,1228,1228,178,Major,7,11343,15052,Z691129,VV/SX,8,09/08/2022,2022,16/09/2022,38,Faecal,Faecal,27/10/2022,0.044,30/08/2015,0,17:12,672,Mature,2536,6.943,RB,5,8,8766,BrF,NA,15396.18,TQ is average from previous/next season of the same type,15396.18,184,27/03/2023,2023,230,no,FALSE,78288,FALSE,FALSE
Sample.3.1201,6923,1201,1201,178,Major,7,11333,15023,Z691494,VY/SX,95,26/07/2022,2022,16/09/2022,52,Faecal,Faecal,26/10/2022,0.0416,22/07/2018,1,16:51,651,Mature,1465,4.011,RB,64,95,8790,BrM,8465.07,NA,NA,8465.07,184,27/03/2023,2023,244,no,TRUE,57602,FALSE,FALSE
Sample.30.1252,6381,1252,1252,178,Major,7,11371,15073,L921265,GR/EX,101,23/08/2022,2022,16/09/2022,24,Faecal,Faecal,27/10/2022,0.0104,25/08/2015,1,11:02,302,Mature,2555,6.995,RB,69,101,8746,BrM,1222.67,NA,NA,1222.67,184,27/03/2023,2023,216,no,FALSE,67791,FALSE,FALSE
Sample.31.1243,6233,1243,1243,178,Major,7,11368,15074,L921251,BO/NX,173,19/08/2022,2022,16/09/2022,28,Faecal,Faecal,27/10/2022,0.0388,28/07/2014,0,8:27,147,Mature,2944,8.06,RB,116,173,8765,BrF,8473.57,NA,NA,8473.57,184,27/03/2023,2023,220,no,FALSE,48157,FALSE,FALSE
Sample.32.1195,6200,1195,1195,178,Major,7,11317,15025,L921493,RW/OX,738,23/07/2022,2022,16/09/2022,55,Faecal,Faecal,27/10/2022,0.0476,22/06/2014,1,11:40,340,Mature,2953,8.085,RB,140,738,8742,BrM,9572.34,NA,NA,9572.34,184,27/03/2023,2023,247,no,FALSE,51273,FALSE,FALSE
Sample.33.1253,6191,1253,1253,178,Major,7,11372,15076,L921278,OW/OX,28,25/08/2022,2022,16/09/2022,22,Faecal,Faecal,27/10/2022,0.084,23/07/2014,0,8:49,169,Mature,2955,8.09,RB,22,28,8760,BrF,12442.6,NA,NA,12442.6,184,27/03/2023,2023,214,no,FALSE,36965,FALSE,FALSE
Sample.34.1175,6193,1175,1175,178,Major,7,11284,14989,L921277,OY/XZ,481,11/07/2022,2022,16/09/2022,67,Faecal,Faecal,03/11/2022,0.0166,09/06/2014,1,9:47,227,Mature,2954,8.088,RB,133,481,8814,BrM,13798.46,NA,NA,13798.46,184,27/03/2023,2023,259,no,FALSE,50387,FALSE,FALSE
Sample.36.1170,6211,1170,1170,178,Major,7,11291,14991,L921215,RO/EX,43,09/07/2022,2022,16/09/2022,69,Faecal,Faecal,03/11/2022,0.12,11/05/2014,0,8:54,174,Mature,2981,8.162,RB,30.2,43,8748,BrF,30056.56,NA,NA,30056.56,184,27/03/2023,2023,261,no,TRUE,147537,FALSE,FALSE
Sample.37.1166,6159,1166,1166,178,Major,7,11290,14993,L921090,YR/GX,36,07/07/2022,2022,16/09/2022,71,Faecal,Faecal,27/10/2022,0.0508,02/03/2014,0,11:53,353,Mature,3049,8.348,RB,26.5,36,8774,BrF,8395.66,NA,NA,8395.66,178,14/09/2022,2022,69,yes,TRUE,64843,FALSE,FALSE
